id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:p01089,primary,en,N,A,tell,vt.告诉，讲述,tell,read,do,shop,英[tel]美[tel] (told，told),"[{""k"":""A"", ""v"":""tell""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""do""},{""k"":""D"",""v"":""shop""}]","(''qitm:p01089'',''primary'',''en'',''N'',''A'',''tell'',''vt.告诉，讲述'',''英[tel]美[tel] (told，told)'',''[{""k"":""A"", ""v"":""tell""},{""k"":""B"",""v"":""read""},{""k"":""C"",""v"":""do""},{""k"":""D"",""v"":""shop""}]''),"
qitm:p01090,primary,en,N,B,give,vt.给，付出,get,give,swim,begin,英[giv]美[giv] (gave，given),"[{""k"":""A"", ""v"":""get""},{""k"":""B"",""v"":""give""},{""k"":""C"",""v"":""swim""},{""k"":""D"",""v"":""begin""}]","(''qitm:p01090'',''primary'',''en'',''N'',''B'',''give'',''vt.给，付出'',''英[giv]美[giv] (gave，given)'',''[{""k"":""A"", ""v"":""get""},{""k"":""B"",""v"":""give""},{""k"":""C"",""v"":""swim""},{""k"":""D"",""v"":""begin""}]''),"
qitm:p01091,primary,en,N,D,watch,vt.观看，注意,take,find,please,watch,英[wɔtʃ]美[wɔtʃ] ,"[{""k"":""A"", ""v"":""take""},{""k"":""B"",""v"":""find""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""watch""}]","(''qitm:p01091'',''primary'',''en'',''N'',''D'',''watch'',''vt.观看，注意'',''英[wɔtʃ]美[wɔtʃ] '',''[{""k"":""A"", ""v"":""take""},{""k"":""B"",""v"":""find""},{""k"":""C"",""v"":""please""},{""k"":""D"",""v"":""watch""}]''),"
qitm:p01092,primary,en,N,B,see,vt.看见，领会,swim,see,watch,please,英[si:]美[si] (saw，seen),"[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""see""},{""k"":""C"",""v"":""watch""},{""k"":""D"",""v"":""please""}]","(''qitm:p01092'',''primary'',''en'',''N'',''B'',''see'',''vt.看见，领会'',''英[si:]美[si] (saw，seen)'',''[{""k"":""A"", ""v"":""swim""},{""k"":""B"",""v"":""see""},{""k"":""C"",""v"":""watch""},{""k"":""D"",""v"":""please""}]''),"
qitm:p01093,primary,en,N,D,take,vt.拿走，乘坐,want,have,say,take,英[teik]美[tek] (took，taken),"[{""k"":""A"", ""v"":""want""},{""k"":""B"",""v"":""have""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""take""}]","(''qitm:p01093'',''primary'',''en'',''N'',''D'',''take'',''vt.拿走，乘坐'',''英[teik]美[tek] (took，taken)'',''[{""k"":""A"", ""v"":""want""},{""k"":""B"",""v"":""have""},{""k"":""C"",""v"":""say""},{""k"":""D"",""v"":""take""}]''),"
qitm:p01094,primary,en,N,C,let,vt.让,draw,answer,let,put,英[let]美出t] (let，let),"[{""k"":""A"", ""v"":""draw""},{""k"":""B"",""v"":""answer""},{""k"":""C"",""v"":""let""},{""k"":""D"",""v"":""put""}]","(''qitm:p01094'',''primary'',''en'',''N'',''C'',''let'',''vt.让'',''英[let]美出t] (let，let)'',''[{""k"":""A"", ""v"":""draw""},{""k"":""B"",""v"":""answer""},{""k"":""C"",""v"":""let""},{""k"":""D"",""v"":""put""}]''),"
qitm:p01095,primary,en,N,D,say,vt.说，讲,sit,sing,clean,say,英[sei]美[se] (said，said),"[{""k"":""A"", ""v"":""sit""},{""k"":""B"",""v"":""sing""},{""k"":""C"",""v"":""clean""},{""k"":""D"",""v"":""say""}]","(''qitm:p01095'',''primary'',''en'',''N'',''D'',''say'',''vt.说，讲'',''英[sei]美[se] (said，said)'',''[{""k"":""A"", ""v"":""sit""},{""k"":""B"",""v"":""sing""},{""k"":""C"",""v"":""clean""},{""k"":""D"",""v"":""say""}]''),"
qitm:p01096,primary,en,N,C,want,vt.想，需要,begin,know,want,do,英[wDnt]美[want] ,"[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""want""},{""k"":""D"",""v"":""do""}]","(''qitm:p01096'',''primary'',''en'',''N'',''C'',''want'',''vt.想，需要'',''英[wDnt]美[want] '',''[{""k"":""A"", ""v"":""begin""},{""k"":""B"",""v"":""know""},{""k"":""C"",""v"":""want""},{""k"":""D"",""v"":""do""}]''),"
qitm:p01097,primary,en,N,D,have,vt.有，吃,do,want,hear,have,英[həv]美[hæv] (has，had，had),"[{""k"":""A"", ""v"":""do""},{""k"":""B"",""v"":""want""},{""k"":""C"",""v"":""hear""},{""k"":""D"",""v"":""have""}]","(''qitm:p01097'',''primary'',''en'',''N'',''D'',''have'',''vt.有，吃'',''英[həv]美[hæv] (has，had，had)'',''[{""k"":""A"", ""v"":""do""},{""k"":""B"",""v"":""want""},{""k"":""C"",""v"":""hear""},{""k"":""D"",""v"":""have""}]''),"
qitm:p01098,primary,en,N,D,meet,vt.遇见n.会面,bring,write,take,meet,英[mi:t]美[mit] (met，met),"[{""k"":""A"", ""v"":""bring""},{""k"":""B"",""v"":""write""},{""k"":""C"",""v"":""take""},{""k"":""D"",""v"":""meet""}]","(''qitm:p01098'',''primary'',''en'',''N'',''D'',''meet'',''vt.遇见n.会面'',''英[mi:t]美[mit] (met，met)'',''[{""k"":""A"", ""v"":""bring""},{""k"":""B"",""v"":""write""},{""k"":""C"",""v"":""take""},{""k"":""D"",""v"":""meet""}]''),"
qitm:p01099,primary,en,N,A,find,vt.找到，发现,find,thank,read,run,英[faind]美[faind] (found，found),"[{""k"":""A"", ""v"":""find""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""read""},{""k"":""D"",""v"":""run""}]","(''qitm:p01099'',''primary'',''en'',''N'',''A'',''find'',''vt.找到，发现'',''英[faind]美[faind] (found，found)'',''[{""k"":""A"", ""v"":""find""},{""k"":""B"",""v"":""thank""},{""k"":""C"",""v"":""read""},{""k"":""D"",""v"":""run""}]''),"
qitm:p01100,primary,en,N,C,make,vt.制造，使得,take,give,make,have,英[meik]美[mek] (made，made),"[{""k"":""A"", ""v"":""take""},{""k"":""B"",""v"":""give""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""have""}]","(''qitm:p01100'',''primary'',''en'',''N'',''C'',''make'',''vt.制造，使得'',''英[meik]美[mek] (made，made)'',''[{""k"":""A"", ""v"":""take""},{""k"":""B"",""v"":""give""},{""k"":""C"",""v"":""make""},{""k"":""D"",""v"":""have""}]''),"
qitm:p01101,primary,en,N,D,plant,vt.种植n.植物,go,stand,sleep,plant,英[pla:nt]美[plænt] ,"[{""k"":""A"", ""v"":""go""},{""k"":""B"",""v"":""stand""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""plant""}]","(''qitm:p01101'',''primary'',''en'',''N'',''D'',''plant'',''vt.种植n.植物'',''英[pla:nt]美[plænt] '',''[{""k"":""A"", ""v"":""go""},{""k"":""B"",""v"":""stand""},{""k"":""C"",""v"":""sleep""},{""k"":""D"",""v"":""plant""}]''),"
